family,model_label,assay_id,split,evaluated_rows,train_rows,test_rows,spearman,pearson,rmse,mae
plm_ridge_v2,ridge:Ankh-large,HIS7_YEAST_Pokusaeva_2019,single_to_multi,495969.0,168.0,495969.0,0.4984902596261025,0.5441517527963239,0.5611064824764362,0.3863056866808651
plm_ridge_v2,ridge:Ankh-large,HIS7_YEAST_Pokusaeva_2019,low_to_high_k1,495969.0,168.0,495969.0,0.4984902596261025,0.5441517527963239,0.5611064824764362,0.3863056866808651
plm_ridge_v2,ridge:Ankh-large,HIS7_YEAST_Pokusaeva_2019,low_to_high_k2,494494.0,1643.0,494494.0,0.5377395972045348,0.5796311981639217,0.5411260948730956,0.3806780879892109
plm_ridge_v2,ridge:Ankh-large,HIS7_YEAST_Pokusaeva_2019,seen_marginal_unseen_combo,254614.0,168.0,254614.0,0.5801000885902428,0.6137954762616967,0.5147407363588608,0.3343768305563855
plm_ridge_v2,ridge:Ankh-large,HIS7_YEAST_Pokusaeva_2019,epistasis_enriched,50923.0,168.0,50923.0,0.7519744117049221,0.7368232817672484,0.66501493448365,0.5130396134624765
plm_ridge_v2,ridge:Ankh-large,HIS7_YEAST_Pokusaeva_2019,distance_controlled,494494.0,168.0,494494.0,0.4988224706778086,0.5441154205953076,0.5617572888001425,0.3870653254318209
plm_ridge_v2,ridge:Ankh-large,PABP_YEAST_Melamed_2013,random,3772.0,30166.0,3772.0,0.7128514041496901,0.6770771209004496,0.3820824715948666,0.3386729437401954
plm_ridge_v2,ridge:Ankh-large,PABP_YEAST_Melamed_2013,single_to_multi,36521.0,1187.0,36521.0,0.703003403019161,0.6535581632921825,0.415075824212108,0.3569713163831693
plm_ridge_v2,ridge:Ankh-large,PABP_YEAST_Melamed_2013,low_to_high_k1,36521.0,1187.0,36521.0,0.703003403019161,0.6535581632921825,0.415075824212108,0.3569713163831693
plm_ridge_v2,ridge:Ankh-large,PABP_YEAST_Melamed_2013,low_to_high_k2,0.0,37708.0,0.0,,,,
plm_ridge_v2,ridge:Ankh-large,PABP_YEAST_Melamed_2013,seen_marginal_unseen_combo,36370.0,1187.0,36370.0,0.7029408143162995,0.6536294335690321,0.4153186755886746,0.3572593393483706
plm_ridge_v2,ridge:Ankh-large,PABP_YEAST_Melamed_2013,epistasis_enriched,7274.0,1187.0,7274.0,0.5874281698912891,0.5533923756267976,0.3332038510916296,0.271267936247032
plm_ridge_v2,ridge:Ankh-large,PABP_YEAST_Melamed_2013,distance_controlled,0.0,1187.0,0.0,,,,
plm_ridge_v2,ridge:Ankh-large,PHOT_CHLRE_Chen_2023,random,16754.0,134023.0,16754.0,0.9229341404317778,0.9064615094293892,0.1357636377278279,0.108518919800456
plm_ridge_v2,ridge:Ankh-large,PHOT_CHLRE_Chen_2023,single_to_multi,165407.0,2122.0,165407.0,0.6101230351172202,0.6324590211758451,0.5046003742766249,0.4325674929404556
plm_ridge_v2,ridge:Ankh-large,PHOT_CHLRE_Chen_2023,low_to_high_k1,165407.0,2122.0,165407.0,0.6101230351172202,0.6324590211758451,0.5046003742766249,0.4325674929404556
plm_ridge_v2,ridge:Ankh-large,PHOT_CHLRE_Chen_2023,low_to_high_k2,165231.0,2298.0,165231.0,0.6536088202058625,0.6787423253055965,0.4992520070805672,0.427379241434734
plm_ridge_v2,ridge:Ankh-large,PHOT_CHLRE_Chen_2023,seen_marginal_unseen_combo,165407.0,2122.0,165407.0,0.6101230351172202,0.6324590211758451,0.5046003742766249,0.4325674929404556
plm_ridge_v2,ridge:Ankh-large,PHOT_CHLRE_Chen_2023,epistasis_enriched,33082.0,2122.0,33082.0,0.4497016842392005,0.4910241701976028,0.6251125545036712,0.5784827599276171
plm_ridge_v2,ridge:Ankh-large,PHOT_CHLRE_Chen_2023,distance_controlled,165231.0,2122.0,165231.0,0.6093779112388826,0.6316474898687399,0.5048233183653177,0.4328542960069264
plm_ridge_v2,ridge:Ankh-large,Q8WTC7_9CNID_Somermeyer_2022,random,3351.0,26808.0,3351.0,0.2455763937227171,0.2923384945875279,3416.455783061495,2854.556802855358
plm_ridge_v2,ridge:Ankh-large,Q8WTC7_9CNID_Somermeyer_2022,single_to_multi,32309.0,1201.0,32309.0,0.1819622796923316,0.2215598952913963,3735.00192174108,2775.0114919663383
plm_ridge_v2,ridge:Ankh-large,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k1,32309.0,1201.0,32309.0,0.1819622796923316,0.2215598952913963,3735.00192174108,2775.0114919663383
plm_ridge_v2,ridge:Ankh-large,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k2,21049.0,12461.0,21049.0,0.2640712215935548,0.2864419359892244,3717.587574773482,2886.695486819592
plm_ridge_v2,ridge:Ankh-large,Q8WTC7_9CNID_Somermeyer_2022,seen_marginal_unseen_combo,30587.0,1201.0,30587.0,0.1720080145377556,0.2113671160588383,3657.8646804959176,2702.994132743488
plm_ridge_v2,ridge:Ankh-large,Q8WTC7_9CNID_Somermeyer_2022,epistasis_enriched,6118.0,1201.0,6118.0,0.1652024146129914,0.1937027364572647,3951.631599442716,2970.440764621341
plm_ridge_v2,ridge:Ankh-large,Q8WTC7_9CNID_Somermeyer_2022,distance_controlled,21049.0,1201.0,21049.0,0.1742300146758454,0.2115536687210143,3941.5234334145553,2959.565562774735
plm_ridge_v2,ridge:Ankh-large,RASK_HUMAN_Weng_2022_abundance,random,2602.0,20809.0,2602.0,0.4819589525730887,0.4995835274433011,0.3752276621139596,0.3148071134232133
plm_ridge_v2,ridge:Ankh-large,RASK_HUMAN_Weng_2022_abundance,single_to_multi,22946.0,3066.0,22946.0,0.3936425808080621,0.391126939522072,0.4348012076724307,0.3576356342162236
plm_ridge_v2,ridge:Ankh-large,RASK_HUMAN_Weng_2022_abundance,low_to_high_k1,22946.0,3066.0,22946.0,0.3936425808080621,0.391126939522072,0.4348012076724307,0.3576356342162236
plm_ridge_v2,ridge:Ankh-large,RASK_HUMAN_Weng_2022_abundance,low_to_high_k2,0.0,26012.0,0.0,,,,
plm_ridge_v2,ridge:Ankh-large,RASK_HUMAN_Weng_2022_abundance,seen_marginal_unseen_combo,22214.0,3066.0,22214.0,0.4034714820216044,0.402735949977205,0.435445423548454,0.3583833503556081
plm_ridge_v2,ridge:Ankh-large,RASK_HUMAN_Weng_2022_abundance,epistasis_enriched,4443.0,3066.0,4443.0,0.404528810295829,0.3574638710897388,0.5002010938571622,0.4325437043639583
plm_ridge_v2,ridge:Ankh-large,RASK_HUMAN_Weng_2022_abundance,distance_controlled,0.0,3066.0,0.0,,,,
plm_ridge_v2,ridge:Ankh-large,SPG1_STRSG_Olson_2014,random,53697.0,429569.0,53697.0,0.7137807107050128,0.6920420841971937,1.7205267381958034,1.5132082305523948
plm_ridge_v2,ridge:Ankh-large,SPG1_STRSG_Olson_2014,single_to_multi,535917.0,1045.0,535917.0,0.6305544692817818,0.6268025641449789,2.437103854626194,2.003178171187598
plm_ridge_v2,ridge:Ankh-large,SPG1_STRSG_Olson_2014,low_to_high_k1,535917.0,1045.0,535917.0,0.6305544692817818,0.6268025641449789,2.437103854626194,2.003178171187598
plm_ridge_v2,ridge:Ankh-large,SPG1_STRSG_Olson_2014,low_to_high_k2,0.0,536962.0,0.0,,,,
plm_ridge_v2,ridge:Ankh-large,SPG1_STRSG_Olson_2014,seen_marginal_unseen_combo,535917.0,1045.0,535917.0,0.6305544692817818,0.6268025641449789,2.437103854626194,2.003178171187598
plm_ridge_v2,ridge:Ankh-large,SPG1_STRSG_Olson_2014,epistasis_enriched,107184.0,1045.0,107184.0,0.4059856520049137,0.4058321775147573,3.154781738825946,2.896464534994016
plm_ridge_v2,ridge:Ankh-large,SPG1_STRSG_Olson_2014,distance_controlled,0.0,1045.0,0.0,,,,
plm_ridge_v2,ridge:Ankh-large,YAP1_HUMAN_Araya_2012,random,1008.0,8060.0,1008.0,0.4373761913034772,0.4110585648547077,0.8753850257933498,0.5949821796906588
plm_ridge_v2,ridge:Ankh-large,YAP1_HUMAN_Araya_2012,single_to_multi,9713.0,362.0,9713.0,0.4514839287745518,0.3908900402074728,0.8209416616062007,0.5726576105332551
plm_ridge_v2,ridge:Ankh-large,YAP1_HUMAN_Araya_2012,low_to_high_k1,9713.0,362.0,9713.0,0.4514839287745518,0.3908900402074728,0.8209416616062007,0.5726576105332551
plm_ridge_v2,ridge:Ankh-large,YAP1_HUMAN_Araya_2012,low_to_high_k2,0.0,10075.0,0.0,,,,
plm_ridge_v2,ridge:Ankh-large,YAP1_HUMAN_Araya_2012,seen_marginal_unseen_combo,8669.0,362.0,8669.0,0.4665058050846988,0.4058420043515036,0.8334640765760088,0.5728561493062977
plm_ridge_v2,ridge:Ankh-large,YAP1_HUMAN_Araya_2012,epistasis_enriched,1734.0,362.0,1734.0,0.3024010062918738,0.2072998573789141,0.9960875099845437,0.5357836410411753
plm_ridge_v2,ridge:Ankh-large,YAP1_HUMAN_Araya_2012,distance_controlled,0.0,362.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,A4_HUMAN_Seuma_2022,random,1482.0,11848.0,1482.0,0.8614866890116701,0.8489055492553743,0.939364425564295,0.710723423658378
plm_ridge_v2,ridge:ESM3-open,A4_HUMAN_Seuma_2022,single_to_multi,14015.0,796.0,14015.0,0.7128285412471908,0.7000734413077834,1.5607860557970028,1.2224018444816678
plm_ridge_v2,ridge:ESM3-open,A4_HUMAN_Seuma_2022,low_to_high_k1,14015.0,796.0,14015.0,0.7128285412471908,0.7000734413077834,1.5607860557970028,1.2224018444816678
plm_ridge_v2,ridge:ESM3-open,A4_HUMAN_Seuma_2022,low_to_high_k2,0.0,14811.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,A4_HUMAN_Seuma_2022,seen_marginal_unseen_combo,14015.0,796.0,14015.0,0.7128285412471908,0.7000734413077834,1.5607860557970028,1.2224018444816678
plm_ridge_v2,ridge:ESM3-open,A4_HUMAN_Seuma_2022,epistasis_enriched,2803.0,796.0,2803.0,0.4675490980898494,0.4577608615485773,2.2005730961308863,1.829445276589111
plm_ridge_v2,ridge:ESM3-open,A4_HUMAN_Seuma_2022,distance_controlled,0.0,796.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,CAPSD_AAV2S_Sinai_2021,random,4234.0,33862.0,4234.0,0.8492685139850891,0.8196001257914585,1.739035525588551,1.350639593404911
plm_ridge_v2,ridge:ESM3-open,CAPSD_AAV2S_Sinai_2021,single_to_multi,41796.0,532.0,41796.0,0.4918372559908817,0.4357612661991676,5.867587462713874,4.188037295101923
plm_ridge_v2,ridge:ESM3-open,CAPSD_AAV2S_Sinai_2021,low_to_high_k1,41796.0,532.0,41796.0,0.4918372559908817,0.4357612661991676,5.867587462713874,4.188037295101923
plm_ridge_v2,ridge:ESM3-open,CAPSD_AAV2S_Sinai_2021,low_to_high_k2,30963.0,11365.0,30963.0,0.6949426048134847,0.6726513474480039,3.2792285234605085,2.3877299128876057
plm_ridge_v2,ridge:ESM3-open,CAPSD_AAV2S_Sinai_2021,seen_marginal_unseen_combo,41796.0,532.0,41796.0,0.4918372559908817,0.4357612661991676,5.867587462713874,4.188037295101923
plm_ridge_v2,ridge:ESM3-open,CAPSD_AAV2S_Sinai_2021,epistasis_enriched,8360.0,532.0,8360.0,0.3011014651179409,0.3022407925598205,9.477059168332516,7.920472980923018
plm_ridge_v2,ridge:ESM3-open,CAPSD_AAV2S_Sinai_2021,distance_controlled,30963.0,532.0,30963.0,0.3883803532038909,0.3894625833307475,6.6186115127264245,4.898079502188786
plm_ridge_v2,ridge:ESM3-open,D7PM05_CLYGR_Somermeyer_2022,random,2452.0,19612.0,2452.0,0.8041469240612044,0.7634791916575041,8245.485544446668,6545.786578778756
plm_ridge_v2,ridge:ESM3-open,D7PM05_CLYGR_Somermeyer_2022,single_to_multi,23346.0,1169.0,23346.0,0.5075433352215112,0.4272431981729256,27073.742370368847,18209.16443365065
plm_ridge_v2,ridge:ESM3-open,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k1,23346.0,1169.0,23346.0,0.5075433352215112,0.4272431981729256,27073.742370368847,18209.16443365065
plm_ridge_v2,ridge:ESM3-open,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k2,13198.0,11317.0,13198.0,0.6722605757777781,0.629774562321341,14458.968163843278,10394.2529592859
plm_ridge_v2,ridge:ESM3-open,D7PM05_CLYGR_Somermeyer_2022,seen_marginal_unseen_combo,20212.0,1169.0,20212.0,0.5290599236183302,0.4552972819628095,24501.506288929024,16440.751855334285
plm_ridge_v2,ridge:ESM3-open,D7PM05_CLYGR_Somermeyer_2022,epistasis_enriched,4043.0,1169.0,4043.0,0.3391550643025784,0.2783391364337335,38588.77448634169,28418.56613736563
plm_ridge_v2,ridge:ESM3-open,D7PM05_CLYGR_Somermeyer_2022,distance_controlled,13198.0,1169.0,13198.0,0.4384399749282589,0.3710459453260433,33654.33561780129,24114.421835294605
plm_ridge_v2,ridge:ESM3-open,GFP_AEQVI_Sarkisyan_2016,random,5172.0,41371.0,5172.0,0.8214033497534926,0.8353747184371122,0.5824640704869902,0.4454967159551078
plm_ridge_v2,ridge:ESM3-open,GFP_AEQVI_Sarkisyan_2016,single_to_multi,50630.0,1084.0,50630.0,0.5195412893262105,0.5328295304642423,1.5187918854157358,1.013474173726473
plm_ridge_v2,ridge:ESM3-open,GFP_AEQVI_Sarkisyan_2016,low_to_high_k1,50630.0,1084.0,50630.0,0.5195412893262105,0.5328295304642423,1.5187918854157358,1.013474173726473
plm_ridge_v2,ridge:ESM3-open,GFP_AEQVI_Sarkisyan_2016,low_to_high_k2,37853.0,13861.0,37853.0,0.7211129911733088,0.7122095018902376,0.9147577300550164,0.6455451443331608
plm_ridge_v2,ridge:ESM3-open,GFP_AEQVI_Sarkisyan_2016,seen_marginal_unseen_combo,42671.0,1084.0,42671.0,0.5171083292136112,0.559363427619194,1.3704365163516543,0.9100527085463284
plm_ridge_v2,ridge:ESM3-open,GFP_AEQVI_Sarkisyan_2016,epistasis_enriched,8535.0,1084.0,8535.0,0.2431523941261154,0.2926720931889264,2.1813384971859207,1.633697416076014
plm_ridge_v2,ridge:ESM3-open,GFP_AEQVI_Sarkisyan_2016,distance_controlled,37853.0,1084.0,37853.0,0.4882376044020119,0.4849620856802596,1.7130671216983795,1.1991126546237318
plm_ridge_v2,ridge:ESM3-open,GRB2_HUMAN_Faure_2021,random,6338.0,50692.0,6338.0,0.8566167874093737,0.8968978018466515,0.2051248532651007,0.158267885576343
plm_ridge_v2,ridge:ESM3-open,GRB2_HUMAN_Faure_2021,single_to_multi,62332.0,1034.0,62332.0,0.8193002796798262,0.82311143733439,0.3344717841603665,0.2561523795764298
plm_ridge_v2,ridge:ESM3-open,GRB2_HUMAN_Faure_2021,low_to_high_k1,62332.0,1034.0,62332.0,0.8193002796798262,0.82311143733439,0.3344717841603665,0.2561523795764298
plm_ridge_v2,ridge:ESM3-open,GRB2_HUMAN_Faure_2021,low_to_high_k2,0.0,63366.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,GRB2_HUMAN_Faure_2021,seen_marginal_unseen_combo,62189.0,1034.0,62189.0,0.8192682537887234,0.8231931729245017,0.3343074458272085,0.2560191792890441
plm_ridge_v2,ridge:ESM3-open,GRB2_HUMAN_Faure_2021,epistasis_enriched,12438.0,1034.0,12438.0,0.4802011925840825,0.5600477655267363,0.5627724595893225,0.4985060692840413
plm_ridge_v2,ridge:ESM3-open,GRB2_HUMAN_Faure_2021,distance_controlled,0.0,1034.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,HIS7_YEAST_Pokusaeva_2019,random,49615.0,396909.0,49615.0,0.8255023642707574,0.8754429680110346,0.2173341882976405,0.1649065679230518
plm_ridge_v2,ridge:ESM3-open,HIS7_YEAST_Pokusaeva_2019,single_to_multi,495969.0,168.0,495969.0,0.1660328545058903,0.2697406313620048,0.7571064119882056,0.5012738099706806
plm_ridge_v2,ridge:ESM3-open,HIS7_YEAST_Pokusaeva_2019,low_to_high_k1,495969.0,168.0,495969.0,0.1660328545058903,0.2697406313620048,0.7571064119882056,0.5012738099706806
plm_ridge_v2,ridge:ESM3-open,HIS7_YEAST_Pokusaeva_2019,low_to_high_k2,494494.0,1643.0,494494.0,0.2869314364118103,0.2711148697876684,0.8128430556827304,0.539142259010125
plm_ridge_v2,ridge:ESM3-open,HIS7_YEAST_Pokusaeva_2019,seen_marginal_unseen_combo,254614.0,168.0,254614.0,-0.000712712477668,0.0526901790053577,0.6114719980679765,0.4527453035994255
plm_ridge_v2,ridge:ESM3-open,HIS7_YEAST_Pokusaeva_2019,epistasis_enriched,50923.0,168.0,50923.0,-0.29820573790981,-0.2868223573396141,0.8561771347106768,0.7004196195268768
plm_ridge_v2,ridge:ESM3-open,HIS7_YEAST_Pokusaeva_2019,distance_controlled,494494.0,168.0,494494.0,0.1660353372791876,0.2694853442828082,0.758069860736882,0.5022613181535037
plm_ridge_v2,ridge:ESM3-open,PABP_YEAST_Melamed_2013,random,3772.0,30166.0,3772.0,0.8955000589755616,0.878400907540677,0.1850506697285007,0.1429925064042533
plm_ridge_v2,ridge:ESM3-open,PABP_YEAST_Melamed_2013,single_to_multi,36521.0,1187.0,36521.0,0.8296063760268496,0.7884232202043678,0.3058468699111855,0.2328338748778364
plm_ridge_v2,ridge:ESM3-open,PABP_YEAST_Melamed_2013,low_to_high_k1,36521.0,1187.0,36521.0,0.8296063760268496,0.7884232202043678,0.3058468699111855,0.2328338748778364
plm_ridge_v2,ridge:ESM3-open,PABP_YEAST_Melamed_2013,low_to_high_k2,0.0,37708.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,PABP_YEAST_Melamed_2013,seen_marginal_unseen_combo,36370.0,1187.0,36370.0,0.8298050742899369,0.7886834584425423,0.3060130142842691,0.2329189674527272
plm_ridge_v2,ridge:ESM3-open,PABP_YEAST_Melamed_2013,epistasis_enriched,7274.0,1187.0,7274.0,0.724536656658574,0.7169645787535345,0.3422750714973916,0.2805415018174921
plm_ridge_v2,ridge:ESM3-open,PABP_YEAST_Melamed_2013,distance_controlled,0.0,1187.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,PHOT_CHLRE_Chen_2023,random,16754.0,134023.0,16754.0,0.9682382528328176,0.9633873806675792,0.0784734641247467,0.0595954157186884
plm_ridge_v2,ridge:ESM3-open,PHOT_CHLRE_Chen_2023,single_to_multi,165407.0,2122.0,165407.0,0.2413602137155266,0.2569717767558035,0.502595959406728,0.4051027329546594
plm_ridge_v2,ridge:ESM3-open,PHOT_CHLRE_Chen_2023,low_to_high_k1,165407.0,2122.0,165407.0,0.2413602137155266,0.2569717767558035,0.502595959406728,0.4051027329546594
plm_ridge_v2,ridge:ESM3-open,PHOT_CHLRE_Chen_2023,low_to_high_k2,165231.0,2298.0,165231.0,0.5872447978691275,0.591235842595113,0.6869535576401604,0.594527378695695
plm_ridge_v2,ridge:ESM3-open,PHOT_CHLRE_Chen_2023,seen_marginal_unseen_combo,165407.0,2122.0,165407.0,0.2413602137155266,0.2569717767558035,0.502595959406728,0.4051027329546594
plm_ridge_v2,ridge:ESM3-open,PHOT_CHLRE_Chen_2023,epistasis_enriched,33082.0,2122.0,33082.0,0.1137472836514876,0.1150517229505797,0.5117578310810379,0.4113826138703995
plm_ridge_v2,ridge:ESM3-open,PHOT_CHLRE_Chen_2023,distance_controlled,165231.0,2122.0,165231.0,0.2401240479723568,0.2557514218246441,0.5027708487803998,0.4052799831209966
plm_ridge_v2,ridge:ESM3-open,Q8WTC7_9CNID_Somermeyer_2022,random,3351.0,26808.0,3351.0,0.723627897773684,0.7466492427974658,2316.164458688745,1727.622048126616
plm_ridge_v2,ridge:ESM3-open,Q8WTC7_9CNID_Somermeyer_2022,single_to_multi,32309.0,1201.0,32309.0,0.4200035950418148,0.419914384038339,6925.674344583173,4954.92970953508
plm_ridge_v2,ridge:ESM3-open,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k1,32309.0,1201.0,32309.0,0.4200035950418148,0.419914384038339,6925.674344583173,4954.92970953508
plm_ridge_v2,ridge:ESM3-open,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k2,21049.0,12461.0,21049.0,0.6735180263048862,0.6796395944971462,3169.315303318508,2309.168386866535
plm_ridge_v2,ridge:ESM3-open,Q8WTC7_9CNID_Somermeyer_2022,seen_marginal_unseen_combo,30587.0,1201.0,30587.0,0.4176794157995813,0.4228718401033253,6715.305225112224,4828.871690602988
plm_ridge_v2,ridge:ESM3-open,Q8WTC7_9CNID_Somermeyer_2022,epistasis_enriched,6118.0,1201.0,6118.0,0.3197242365597682,0.3086029481062802,9664.5012296775,7304.2420699061395
plm_ridge_v2,ridge:ESM3-open,Q8WTC7_9CNID_Somermeyer_2022,distance_controlled,21049.0,1201.0,21049.0,0.4167137244702847,0.405459366278206,7934.527968677462,5852.385003478489
plm_ridge_v2,ridge:ESM3-open,RASK_HUMAN_Weng_2022_abundance,random,2602.0,20809.0,2602.0,0.8477305209188494,0.8436692284772015,0.2083301093601674,0.1614854690840769
plm_ridge_v2,ridge:ESM3-open,RASK_HUMAN_Weng_2022_abundance,single_to_multi,22946.0,3066.0,22946.0,0.7425484917343184,0.7383536258873353,0.3739363890625049,0.3009757529154512
plm_ridge_v2,ridge:ESM3-open,RASK_HUMAN_Weng_2022_abundance,low_to_high_k1,22946.0,3066.0,22946.0,0.7425484917343184,0.7383536258873353,0.3739363890625049,0.3009757529154512
plm_ridge_v2,ridge:ESM3-open,RASK_HUMAN_Weng_2022_abundance,low_to_high_k2,0.0,26012.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,RASK_HUMAN_Weng_2022_abundance,seen_marginal_unseen_combo,22214.0,3066.0,22214.0,0.7491944772097335,0.7442668868004374,0.3733684667689291,0.3006284706271937
plm_ridge_v2,ridge:ESM3-open,RASK_HUMAN_Weng_2022_abundance,epistasis_enriched,4443.0,3066.0,4443.0,0.5342452652808142,0.5124415156317574,0.5047235308994921,0.4143898833604871
plm_ridge_v2,ridge:ESM3-open,RASK_HUMAN_Weng_2022_abundance,distance_controlled,0.0,3066.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,SPG1_STRSG_Olson_2014,random,53697.0,429569.0,53697.0,0.9412102298699688,0.9291795673568743,0.7964106842336521,0.6082505165267481
plm_ridge_v2,ridge:ESM3-open,SPG1_STRSG_Olson_2014,single_to_multi,535917.0,1045.0,535917.0,0.8942244587393092,0.8686829428248715,1.3110857433831054,0.9690508857463204
plm_ridge_v2,ridge:ESM3-open,SPG1_STRSG_Olson_2014,low_to_high_k1,535917.0,1045.0,535917.0,0.8942244587393092,0.8686829428248715,1.3110857433831054,0.9690508857463204
plm_ridge_v2,ridge:ESM3-open,SPG1_STRSG_Olson_2014,low_to_high_k2,0.0,536962.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,SPG1_STRSG_Olson_2014,seen_marginal_unseen_combo,535917.0,1045.0,535917.0,0.8942244587393092,0.8686829428248715,1.3110857433831054,0.9690508857463204
plm_ridge_v2,ridge:ESM3-open,SPG1_STRSG_Olson_2014,epistasis_enriched,107184.0,1045.0,107184.0,0.723685897903804,0.6680146586656139,2.125433190545354,1.7587030352988384
plm_ridge_v2,ridge:ESM3-open,SPG1_STRSG_Olson_2014,distance_controlled,0.0,1045.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,YAP1_HUMAN_Araya_2012,random,1008.0,8060.0,1008.0,0.7640431052090677,0.6958035132049091,0.6368728043758726,0.4009897243105428
plm_ridge_v2,ridge:ESM3-open,YAP1_HUMAN_Araya_2012,single_to_multi,9713.0,362.0,9713.0,0.6537725681724718,0.5984694659212967,0.7052849858520843,0.4735816099509851
plm_ridge_v2,ridge:ESM3-open,YAP1_HUMAN_Araya_2012,low_to_high_k1,9713.0,362.0,9713.0,0.6537725681724718,0.5984694659212967,0.7052849858520843,0.4735816099509851
plm_ridge_v2,ridge:ESM3-open,YAP1_HUMAN_Araya_2012,low_to_high_k2,0.0,10075.0,0.0,,,,
plm_ridge_v2,ridge:ESM3-open,YAP1_HUMAN_Araya_2012,seen_marginal_unseen_combo,8669.0,362.0,8669.0,0.7113869179112859,0.653554785351299,0.6476227326541838,0.4301099163915423
plm_ridge_v2,ridge:ESM3-open,YAP1_HUMAN_Araya_2012,epistasis_enriched,1734.0,362.0,1734.0,0.6947816254177274,0.4428256900908587,0.9876699574445446,0.6796282345354144
plm_ridge_v2,ridge:ESM3-open,YAP1_HUMAN_Araya_2012,distance_controlled,0.0,362.0,0.0,,,,
plm_ridge_v2,ridge:Tranception-L,A4_HUMAN_Seuma_2022,random,1482.0,11848.0,1482.0,0.7239619374827356,0.7164900854340303,1.2561924583830313,1.0109655507886004
plm_ridge_v2,ridge:Tranception-L,A4_HUMAN_Seuma_2022,single_to_multi,14015.0,796.0,14015.0,0.5358944924040888,0.5292621875316069,1.6392262891107952,1.317012332037576
plm_ridge_v2,ridge:Tranception-L,A4_HUMAN_Seuma_2022,low_to_high_k1,14015.0,796.0,14015.0,0.5358944924040888,0.5292621875316069,1.6392262891107952,1.317012332037576
plm_ridge_v2,ridge:Tranception-L,A4_HUMAN_Seuma_2022,low_to_high_k2,0.0,14811.0,0.0,,,,
plm_ridge_v2,ridge:Tranception-L,A4_HUMAN_Seuma_2022,seen_marginal_unseen_combo,14015.0,796.0,14015.0,0.5358944924040888,0.5292621875316069,1.6392262891107952,1.317012332037576
plm_ridge_v2,ridge:Tranception-L,A4_HUMAN_Seuma_2022,epistasis_enriched,2803.0,796.0,2803.0,0.32205302220653,0.3379571829928341,1.97229324265378,1.647947063577731
plm_ridge_v2,ridge:Tranception-L,A4_HUMAN_Seuma_2022,distance_controlled,0.0,796.0,0.0,,,,
plm_ridge_v2,ridge:Tranception-L,CAPSD_AAV2S_Sinai_2021,random,4234.0,33862.0,4234.0,0.7544896286898328,0.7231076358423422,2.127391979466961,1.717521570617287
plm_ridge_v2,ridge:Tranception-L,CAPSD_AAV2S_Sinai_2021,single_to_multi,41796.0,532.0,41796.0,0.4989889668565997,0.4908315334659769,2.9530330226457577,2.5651981456882007
plm_ridge_v2,ridge:Tranception-L,CAPSD_AAV2S_Sinai_2021,low_to_high_k1,41796.0,532.0,41796.0,0.4989889668565997,0.4908315334659769,2.9530330226457577,2.5651981456882007
plm_ridge_v2,ridge:Tranception-L,CAPSD_AAV2S_Sinai_2021,low_to_high_k2,30963.0,11365.0,30963.0,0.4210373036564878,0.4514872474904599,3.2390380765717675,2.5646622078754806
plm_ridge_v2,ridge:Tranception-L,CAPSD_AAV2S_Sinai_2021,seen_marginal_unseen_combo,41796.0,532.0,41796.0,0.4989889668565997,0.4908315334659769,2.9530330226457577,2.5651981456882007
plm_ridge_v2,ridge:Tranception-L,CAPSD_AAV2S_Sinai_2021,epistasis_enriched,8360.0,532.0,8360.0,0.5282184329675554,0.51558365785831,2.837474416928052,2.4823897616355888
plm_ridge_v2,ridge:Tranception-L,CAPSD_AAV2S_Sinai_2021,distance_controlled,30963.0,532.0,30963.0,0.4534276724629045,0.4631586415835118,2.8224548901040545,2.450957615527045
plm_ridge_v2,ridge:Tranception-L,D7PM05_CLYGR_Somermeyer_2022,random,2452.0,19612.0,2452.0,0.7148419009259738,0.6500472998615178,9776.376494800132,8652.714789719546
plm_ridge_v2,ridge:Tranception-L,D7PM05_CLYGR_Somermeyer_2022,single_to_multi,23346.0,1169.0,23346.0,0.3741589066014261,0.3674399977298216,14559.290298411916,12180.029217399117
plm_ridge_v2,ridge:Tranception-L,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k1,23346.0,1169.0,23346.0,0.3741589066014261,0.3674399977298216,14559.290298411916,12180.029217399117
